"Zipcode","ResponseId","Usage","Q5","Q11._1","Q11._2","Q11._3","Q11._4","Q11._5","Q11._6","Q11._7","Q11._8","Q11._9","Q13._1","Q13._2","Q13._3","Q13._4","Q13._5","Q13._6","Q13._7","Q13._8","Q13._9","Q24","Q25","Income","White","Asian","Pacific_Islander","Latino","Black","Native","Male","Female","NB","Area","Distance","EJ_Bin"
"93105","R_3JLymizpVPenqhG",4,"Fishing or collecting food","5","1","4","4","4","4","5","5","5","4","3","4","5","5","5","5","3","1","White","Male",5,1,0,0,0,0,0,1,0,0,"South",2,1
"93105","R_71mnXI8Bn6BmLQm",5,"Fishing or collecting food","5","2","3","4","4","4","5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",4,0,0,0,0,0,0,1,0,0,"South",2,1
"93105","R_5x5TQ22cfq7ipiE",3,"Walking or running","5",NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,"5",NA,"Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"South",2,1
"93105","R_6lCOScNgjIY9rmp",4,"Bicycling, roller skating, skateboarding, etc","4","4","4","4","4","4","4","4","4","4","4","3","3","4","3","3","4","4","Hispanic or Latino,White","Female",2,1,0,0,1,0,0,0,1,0,"South",2,1
"93105","R_0uXmSa3S1p8ZwDo",4,"Other","3","1","5","3","5","3","3","3","5","2","5","5","4","2","5","2","1","4","Hispanic or Latino","Female",2,0,0,0,1,0,0,0,1,0,"South",2,1
"93105","R_78YBaNiPxskFYP0",4,"Fishing or collecting food","5","4","5","5","5","5","5","5","5","5","4","4","2","4","3","2","4","2",NA,NA,NA,0,0,0,0,0,0,0,0,0,"South",2,1
"93105","R_5I5YTXlzIut6Kn1",5,"Walking or running","4","2","3","4","4","4","4","3","4","4","4","4","3","3","4","3","3","4","American Indian or Alaska Native,Hispanic or Latino,White,Other","Male",2,1,0,0,1,0,1,1,0,0,"South",2,1
"93105","R_30PFW03d82eb9f3",5,"Fishing or collecting food","4","3","5","5","2","5","5","3","5","5","4","5","4","5","5","4","3","4","White","Male",5,1,0,0,0,0,0,1,0,0,"South",2,1
"93105","R_1f2gi4QfxhlLCaa",3,"Driving or sitting in your car to enjoy the views/sunsets","5","5","5","5","5","5","5","5","5","5","5","3","5","3","3","3","3","5","Hispanic or Latino","Female",NA,0,0,0,1,0,0,0,1,0,"South",2,1
"93105","R_5eFeWAnRSgKcWGM",5,"Swimming or bodysurfing","5","3","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","White","Female",1,1,0,0,0,0,0,0,1,0,"South",2,1
"93105","R_3gbzCEcnLeaL4CX",4,"Meditation, reading, and/or relaxing","4","1","4","4","1","4","5","3","3","4","4","4","4","4","4","3","3","3","White","Male",3,1,0,0,0,0,0,1,0,0,"South",2,1
"93105","R_7Cv0O4SEX2EV7X5",4,"Group or family gatherings or activities (e.g., family outing, bbq)","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"South",2,1
"93105","R_6fqNjHw89ez497M",5,"Fishing or collecting food","5","2","4","4","2","4","4","3","4","4","5","5","5","5","5","5","5","1","White","Male",NA,1,0,0,0,0,0,1,0,0,"South",2,1
"93105","R_7sU8bXDTnNo1ndu",5,"Driving or sitting in your car to enjoy the views/sunsets",NA,NA,"5",NA,NA,"5","5",NA,NA,NA,"5",NA,"5",NA,NA,"5","5",NA,NA,"Female",1,0,0,0,0,0,0,0,1,0,"South",2,1
"93105","R_6I5KPQYPR5hLcBM",4,"Meditation, reading, and/or relaxing","4","2","4","4","5","5","5","5","5","5","5","5","4","5","5","3","5","3","White","Female",4,1,0,0,0,0,0,0,1,0,"South",2,1
"93105","R_7e5kj4DooVEmvpX",2,"Snorkeling/Scuba Diving","5","1","5","5","5","5","4","3","5","5","5","5","2","5","5","5","4","4","White","Female",4,1,0,0,0,0,0,0,1,0,"South",2,1
"93105","R_73lOy52XOnWDDU4",4,"Fishing or collecting food","4","2","4","4","2","4","4","2","4","4","4","4","4","4","4","4","4","4","Hispanic or Latino","Male",2,0,0,0,1,0,0,1,0,0,"South",2,1
"93105","R_6insjgT8Q2UOkDv",4,"Festivals with music and/or food  (e.g., earth day)","4","3","4","2","4","4","5","2","1","3","5","4","5","2","4","4","4","4","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"South",2,1
"93105","R_3hFvksbPl8O7CCt",4,"Walking or running","4","3","5","5","5","5","5","4","5","4","4","4","4","3","3","4","4","4","Hispanic or Latino,White","Male",2,1,0,0,1,0,0,1,0,0,"South",2,1
"93105","R_f76eRnX7SewuFb6",4,"Group or family gatherings or activities (e.g., family outing, bbq)","4","4","4","4","4","4","4","4","5","4","4","4","3","3","3","3","4","4","Hispanic or Latino","Female",2,0,0,0,1,0,0,0,1,0,"South",2,1
"93105","R_5PvIjEWitmEdeiE",5,"Paid work","5","5","5","5","4","5","5","5","5","5","3","3","4","5","5","4","3","2","American Indian or Alaska Native,White,Other","Male",NA,1,0,0,0,0,1,1,0,0,"South",2,1
"93105","R_bIUWy5Pw1RWrq2q",5,"Swimming or bodysurfing","1","1","4","4","1","5","5","5","5","5","5","5","2","5","5","3","2","1","White","Male",5,1,0,0,0,0,0,1,0,0,"South",2,1
"93106","R_5QtwOqeIq7rbkWZ",4,"Swimming or bodysurfing","2","2","4","4","2","5","4","2","4","4","4","4","3","4","2","2","4","3","White","Female",1,1,0,0,0,0,0,0,1,0,"South",1,NA
"93108","R_1illQABjash01nC",4,"Snorkeling/Scuba Diving","3","1","4","4","4","4","4","3","4","4","4","4","2","4","4","4","4","4","White","Female",1,1,0,0,0,0,0,0,1,0,"South",1,1
"93108","R_5QFZTpHKdvlwhjB",5,"Fishing or collecting food","4","3","5","5","3","5","5","5","5","5","4","5","3","5","5","4","4","3","White","Male",NA,1,0,0,0,0,0,1,0,0,"South",1,1
"93108","R_3KwrFHEK5iKfjGd",5,"Fishing or collecting food","5","3","5","5","5","5","5","5","5","5","5","5","5","5","3","3","5","5","American Indian or Alaska Native,Hispanic or Latino,White","Male",NA,1,0,0,1,0,1,1,0,0,"South",1,1
"93108","R_6k7IpNA2SKDHw9g",5,"Snorkeling/Scuba Diving","1","3","1","1","1","1","1","3","1","1","1","1","2","1","1","1","1","3","White","Male",5,1,0,0,0,0,0,1,0,0,"South",1,1
"93108","R_6L8XuiilYch65DH",5,"Surfing","3","3","3","3","3","4","4","4","4","4","4","4","4","4","4","4","4","4","Hispanic or Latino,White","Male",1,1,0,0,1,0,0,1,0,0,"South",1,1
"93108","R_5mtmbDmRP0TUKne",5,"Fishing or collecting food","4","3","4","4","4","4","4","4","5","4","4","4","3","4","4","4","3","3","White","Male",1,1,0,0,0,0,0,1,0,0,"South",1,1
"93108","R_3V2tXlFL2H0AJ2A",4,"Swimming or bodysurfing","4","3","4","4","4","5","5","5","5","5","4","5","4","5","4","3","4","3","White","Male",2,1,0,0,0,0,0,1,0,0,"South",1,1
"93108","R_30gmyGKc0enfjNL",4,"Walking or running","2","1","4","4","3","4","5","3","5","4","4","4","2","4","4","2","4","3","Asian","Female",NA,0,1,0,0,0,0,0,1,0,"South",1,1
"93109","R_11ElwLwlaIPaHRw",5,"Walking or running","4","1","4","4","3","5","5","5","5","5","5","5","5","2","4","3","4","3","White","Female",5,1,0,0,0,0,0,0,1,0,"South",1,1
"93109","R_3J47bCbCSdqJZim",3,"Fishing or collecting food","5","4","5","5","3","5","5","5","5","5","5","4","2","5","4","5","5","4","White","Female",4,1,0,0,0,0,0,0,1,0,"South",1,1
"93109","R_5RtnzPqsNOPY44V",5,"Surfing","5","5","5","4","3","5","5","5","5","5","5","5","5","5","4","3","4","4","White","Female",3,1,0,0,0,0,0,0,1,0,"South",1,1
"93109","R_5ePWbJhbpcL5kOP",4,"Walking or running","3","1","5","4","5","5","5","5","5","5","5","5","2","3","4","2","2","3","Hispanic or Latino,White","Male",2,1,0,0,1,0,0,1,0,0,"South",1,1
"93109","R_7PjRut9jLE4hxDo",4,"Walking or running","4","2","4","4","3","4","4","4","4","4","4","4","4","3","3","4","3","3","White","Female",2,1,0,0,0,0,0,0,1,0,"South",1,1
"93109","R_1I6meEg64jNisSI",4,"Walking or running",NA,NA,"4","4",NA,NA,"5","5","5","5","5","5","5","5","5","4","5","5","Other","Female",2,0,0,0,0,0,0,0,1,0,"South",1,1
"93109","R_15yvLjmkoPh0GSB",4,"Fishing or collecting food","5","4","4","4","4","4","5","3","4","5","5","5","4","5","5","5","5","4","Hispanic or Latino,White","Male",4,1,0,0,1,0,0,1,0,0,"South",1,1
"93109","R_6t5ZTXpTWme1aCt",4,"Snorkeling/Scuba Diving","5","3","5","5","3","5","5","5","5","5","3","4","3","4","4","4","4","4",NA,"Male",5,0,0,0,0,0,0,1,0,0,"South",1,1
"93109","R_5fKkzHbIw8hlulo",5,"Walking or running","5","1","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","Asian","Female",2,0,1,0,0,0,0,0,1,0,"South",1,1
"93109","R_12s1HrelXIuiVMA",5,"Fishing or collecting food","5","5","5","5","5","5","5","5","5","5","5","5","2","5","4","5","5","5","White","Male",1,1,0,0,0,0,0,1,0,0,"South",1,1
"93110","R_1feLJ8FFA5s3AWR",4,"Fishing or collecting food","5","4","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","White","Female",2,1,0,0,0,0,0,0,1,0,"South",3,2
"93110","R_62ReiYQhJN5ddx2",5,"Fishing or collecting food","4","3","3","4","5","5","5","4","5","1","4","4","3","1","4","3","3","3","White","Male",4,1,0,0,0,0,0,1,0,0,"South",3,2
"93110","R_1hrbdr53PPt4qzv",3,"Festivals with music and/or food  (e.g., earth day)","3","4","4","3","4","3","4","4","3","4","4","2","3","4","3","2",NA,"3","American Indian or Alaska Native,Hispanic or Latino,White","Female",1,1,0,0,1,0,1,0,1,0,"South",3,2
"93110","R_6eVO2Nps8mbvrA3",5,"Surfing","1","1","5","5","5","5","5","5","5","5","4","5","4","5","4","3","4","3","White","Female",1,1,0,0,0,0,0,0,1,0,"South",3,2
"93110","R_0eSt8JgVfECwMVs",4,"Fishing or collecting food","3","1","5","4","4","4","5","4","5","5","5","5","5","5","5","4","4","4","Asian","Female",NA,0,1,0,0,0,0,0,1,0,"South",3,2
"93110","R_6iX1GvHpf2GQsvV",5,"Swimming or bodysurfing","5","4","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","2","White","Male",NA,1,0,0,0,0,0,1,0,0,"South",3,2
"93110","R_5Pe6EcFNE2N4zHK",4,"Walking or running","3","3","5","5","3","5","5","5","5","5","5","5","4","3","3","3","4","3","White","Male",3,1,0,0,0,0,0,1,0,0,"South",3,2
"93110","R_3VvC2cRieg80B9v",4,"Walking or running","4","3","4","4","3","3","5","4","5","4","4","4","2","2","4","3","4","2","Hispanic or Latino,White","Female",1,1,0,0,1,0,0,0,1,0,"South",3,2
"93110","R_1O2GhvmGuEWi8cw",4,"Snorkeling/Scuba Diving","5","3","5","5","4","5","5","4","5","5","5","5","3","5","5","5","5","5","White",NA,NA,1,0,0,0,0,0,0,0,0,"South",3,2
"93111","R_5rVm26EqvyalOEH",5,"Snorkeling/Scuba Diving","4","1","3","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4",NA,NA,NA,0,0,0,0,0,0,0,0,0,"South",2,4
"93111","R_6q2WMYKTLDbuTUQ",4,"Snorkeling/Scuba Diving","3","2","4","4","2","4","4","3","2","4","4","4","3","4","3","3","4","4","Asian","Male",3,0,1,0,0,0,0,1,0,0,"South",2,4
"93111","R_7cUMNMhjGJA76Dg",5,"Observing or photographing nature or wildlife, outdoor education","3","3","5","5","5","5","5","5","5","5","5","4","4","4","4","3","3","3","White","Male",NA,1,0,0,0,0,0,1,0,0,"South",2,4
"93111","R_3XoIKoXA9PFlUQ4",5,"Fishing or collecting food","5","4","5","5","5","5","5","4","5","5","4","5","4","5","5","3","5","3","White","Male",2,1,0,0,0,0,0,1,0,0,"South",2,4
"93111","R_365xgzrNoeLvmBp",5,"Fishing or collecting food","5","2","5","5","4","5","5","5","5","5","4","4","4","5","5","4","4","2","Hispanic or Latino,White","Male",2,1,0,0,1,0,0,1,0,0,"South",2,4
"93111","R_7gRYT7rQbmP0Ia8",4,"Beach games or sports (e.g., frisbee, volleyball, yoga)","3","3","5","5","5","5","5","3","5","4","5","5","4","4","4","5","5","5","Black or African American","Male",NA,0,0,0,0,1,0,1,0,0,"South",2,4
"93111","R_5fIeqCtiQHPmjjg",4,"Meditation, reading, and/or relaxing","1","1","4","4","4","5","5","5","5","5","5","5","3","5","5","4","4","4","Hispanic or Latino","Female",2,0,0,0,1,0,0,0,1,0,"South",2,4
"93111","R_3XcfV0dr0DzzEs3",5,"Observing or photographing nature or wildlife, outdoor education","2","2","3","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"South",2,4
"93111","R_6AHVuBxjIzl7mFj",4,"Snorkeling/Scuba Diving","1","1","5","5","5","5","5","4","5","5","5","5","3","5","5","4","4","2","White","Male",3,1,0,0,0,0,0,1,0,0,"South",2,4
"93111","R_5jB0YsmdZirQAd2",5,"Fishing or collecting food","1","2",NA,"5","5","1","5","5","5","1","2","2","5","5","5","2","5","1","White,Other","Male",2,1,0,0,0,0,0,1,0,0,"South",2,4
"93111","R_nD59p16t6V4m7xh",NA,"Bicycling, roller skating, skateboarding, etc","4","4","4","5","5","3","3","3","3","4","4","4","4","4","4","4","4","4","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"South",2,4
"93111","R_7gLszKg5rr04UxX",5,"Snorkeling/Scuba Diving","2","2","4","4","4","5","4","4","4","5","4","4","4","5","5","5","5","3","Hispanic or Latino","Female",2,0,0,0,1,0,0,0,1,0,"South",2,4
"93111","R_7kcypbydZNXxtCy",4,"Walking or running","5","1","5","5","3","5","5",NA,"5","5","5","5","4","4","3","4","4","4","White","Female",4,1,0,0,0,0,0,0,1,0,"South",2,4
"93116","R_6NFg8K8MC4qmjsD",4,"Snorkeling/Scuba Diving","1","1","3","4","3","4","5","3","5","5","5","4","2","5","4","5","5","3","White","Male",1,1,0,0,0,0,0,1,0,0,"South",NA,NA
"93117","R_19btaRHFdhKxfwe",5,"Observing or photographing nature or wildlife, outdoor education","1","1","1","1","5","5","4","4","5","5","5","5","4","4","4","5","4","3","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"South",2,2
"93117","R_7TuZKcxGGyDYbuB",4,"Walking or running","5","3","3","4","5","4","4","3","4","4","4","4","4","4","4","3","4","4","Hispanic or Latino","Male",3,0,0,0,1,0,0,1,0,0,"South",2,2
"93117","R_5BA7uZ6jfUtJlG3",5,"Snorkeling/Scuba Diving","1","1","3","5","3","5","1","4","5","1","4","5","4","5","5","4","5","3","White","Male",3,1,0,0,0,0,0,1,0,0,"South",2,2
"93117","R_3fW60rQBL7DFxLz",4,"Meditation, reading, and/or relaxing","3","4","4","4","3","4","4","4","4","4","4","4","2","4","4","3","2","2","White","Male",4,1,0,0,0,0,0,1,0,0,"South",2,2
"93117","R_5lKcmic3xVfO7MR",3,"Fishing or collecting food","2","2","4","4","2","4","5","4","4","5","4","5","5","3","4","3","4","4","Asian","Female",1,0,1,0,0,0,0,0,1,0,"South",2,2
"93117","R_6yP7Xn7WMNuMTXH",4,"Observing or photographing nature or wildlife, outdoor education","2","4","4","4","5","4","4","4","4","4","4","4","3","4","4","2","4","3","White","Male",3,1,0,0,0,0,0,1,0,0,"South",2,2
"93117","R_33jebi6Q7cdZHEd",4,"Group or family gatherings or activities (e.g., family outing, bbq)","4","2","4","4","4","4","5","4","5","4","4","4","4","4","4","3","3","4","Asian,Hispanic or Latino,White","Female",NA,1,1,0,1,0,0,0,1,0,"South",2,2
"93117","R_59IExJUJuCLn0S5",5,"Fishing or collecting food","5","1","5","5","4","5","5","5","5","5","4","5","2","5","5","3","5","2","White,Other","Male",2,1,0,0,0,0,0,1,0,0,"South",2,2
"93117","R_3X6GyO39tCKuZPm",4,"Snorkeling/Scuba Diving","1","1","5","5","2","5","4","4","5","5","5","5","4","5","5","4","5","3","White","Male",3,1,0,0,0,0,0,1,0,0,"South",2,2
"93117","R_7sRRqNJEaJGieGl",5,"Swimming or bodysurfing","4","2","3","3","3","3","4","3","3","5","5","4","4","5","2","3","3","4","White","Female",1,1,0,0,0,0,0,0,1,0,"South",2,2
"93117","R_iRqcDuhZAUvaqll",3,"Group or family gatherings or activities (e.g., family outing, bbq)","4","3","4","5","5","4","5","4","5","4","5","3","4","4","3","4","5","5","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"South",2,2
"93117","R_8M1QZ4bRutR3xSv",5,"Walking or running",NA,NA,NA,NA,NA,NA,"5",NA,"5","4","5","1","5","3","1","1","5","5","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"South",2,2
"93117","R_7TRXSJYroDw9Bcl",5,"Walking or running","3","4","3","5","5","5","5","4","4","5","5","5","4","5","4","4","5","4","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"South",2,2
"93117","R_1on8nJOfdnZwDlL",5,"Fishing or collecting food","5","5","5","5","5","5","5","5","5","5","4","4","3","5","4","4","3","3","American Indian or Alaska Native,White,Other","Male",2,1,0,0,0,0,1,1,0,0,"South",2,2
"93117","R_1b3FTXD3O1dSUd8",5,"Fishing or collecting food","5","4","5","4","5","5","5","3","5","5","3","4","4","5","4","2","4","3","White","Male",1,1,0,0,0,0,0,1,0,0,"South",2,2
"93117","R_7ciqtPp1BbLTCA1",4,"Snorkeling/Scuba Diving","1","1","4","5","1","5","5","4","5","5","4","5","4","4","5","3","5","3","White","Female",2,1,0,0,0,0,0,0,1,0,"South",2,2
"93117","R_32Qfom52l09M60i",5,"Fishing or collecting food","5","4","5","5","4","5","5","5","5","5","2","2","2","4","4","4","4","1","White","Male",1,1,0,0,0,0,0,1,0,0,"South",2,2
"93117","R_6w0o4bsvNJQtRS1",5,"Fishing or collecting food","5","3","3","4","4","4","4","3","4","5","3","3","2","5","4","4","4","2",NA,"Male",2,0,0,0,0,0,0,1,0,0,"South",2,2
"93117","R_hk5FtyJd99bXdpa",3,"Observing or photographing nature or wildlife, outdoor education",NA,NA,NA,NA,NA,NA,"1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Hispanic or Latino","Male",NA,0,0,0,1,0,0,1,0,0,"South",2,2
"93117","R_3hbXGb0qzy7fUGd",5,"Swimming or bodysurfing","4","2","5","4","5","5","5","5","5","5","5","4","4","5","1","3","5","5","American Indian or Alaska Native,Black or African American,Hispanic or Latino,Middle Eastern or North African,White","Male",1,1,0,0,1,1,1,1,0,0,"South",2,2
"93117","R_6OrytiGpEsCJQED",4,"Fishing or collecting food","3","1","4","4","3","5","5","1","5","5","4","5","4","5","5","4","4","1","White","Female",3,1,0,0,0,0,0,0,1,0,"South",2,2
"93117","R_7qfKngNxUA1sIBI",4,"Fishing or collecting food","4","3","4","4","3","4","4","3","4","4","4","4","4","5","4","5","4","4","White","Male",3,1,0,0,0,0,0,1,0,0,"South",2,2
"93117","R_3f3evtZsrVhM8TO",4,"Paid work","5","5","5","5","5","5","5","5","5","5","5","3","3","5","4","4","5","3","Other","Male",5,0,0,0,0,0,0,1,0,0,"South",2,2
"93117","R_3dSGfinwrmEhlb4",4,"Sailing/Boating (engine powered)","5","1","5","5","5","5","5","5","5","5","5","5","1","5","5","2","2","4",NA,NA,NA,0,0,0,0,0,0,0,0,0,"South",2,2
"93117","R_1V0xixgWm6lOqYx",5,"Fishing or collecting food","1","1","4","4","4","4","4","4","4","5","5","5","5","5","5","4","5","5","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"South",2,2
"93119","R_52rmw9DY0PXexKv",5,"Fishing or collecting food","4",NA,NA,NA,NA,NA,NA,NA,NA,"4","4",NA,"5","4","5","3","5","5","White","Male",NA,1,0,0,0,0,0,1,0,0,NA,NA,NA
"93141","R_6JVDQVKia2cuL9F",4,"Surfing","4","2","4","4","3","5","5","4","4","5","4","5","4","4","4","3","4","3","Asian,White","Male",1,1,1,0,0,0,0,1,0,0,NA,NA,NA
"93203","R_5pbtcbn6YiZbeUY",5,"Fishing or collecting food","5","5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","Hispanic or Latino","Female",2,0,0,0,1,0,0,0,1,0,"South",5,5
"93203","R_7q9HI89YOhWtTyZ",5,"Fishing or collecting food","3","3","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","Asian","Male",2,0,1,0,0,0,0,1,0,0,"South",5,5
"93221","R_7NINm8YFGFmklix",4,"Walking or running","3","1","2","4","2","4","5","5","5","4","4","5","4","5","5","2","5","2","Hispanic or Latino","Male",5,0,0,0,1,0,0,1,0,0,"Central",5,5
"93245","R_1RE0DBwVgUc8q4a",3,"Group or family gatherings or activities (e.g., family outing, bbq)","4","4","4","4","4","4","4","4","4","5","5","5","5","5","5","5","5","5","White","Female",2,1,0,0,0,0,0,0,1,0,"Central",5,5
"93245","R_3QuBoXy9jsXqy6U",3,"Swimming or bodysurfing","5","3","5","5","5","5","5","4","5","5","5","5","5","4","5","5","5","5","Hispanic or Latino","Male",2,0,0,0,1,0,0,1,0,0,"Central",5,5
"93271","R_3rAwPX4UWe3SLA4",4,"Fishing or collecting food","5","2","5","5","1","5","5","3","5","5","5","5","4","5","5","4","5","5","White","Male",4,1,0,0,0,0,0,1,0,0,"Central",5,3
"93280","R_1HnnPCjexK0W6QO",3,"Walking or running","4","1","2","4","2","4","4","3","5","4","4","4","4","4","4","2","2","3","Hispanic or Latino","Male",2,0,0,0,1,0,0,1,0,0,"South",5,5
"93309","R_6w00YFWVJwSTiL9",4,"Fishing or collecting food","4","3","3","3","4","3","4","4","4","4","4","4","4","4","4","4","4","4","Asian",NA,NA,0,1,0,0,0,0,0,0,0,"South",5,5
"93312","R_3QGVnqr9VGLnxIG",3,"Fishing or collecting food","3",NA,NA,NA,NA,NA,NA,NA,NA,"4","4","5","5","3","4","4","4","4","Asian","Male",2,0,1,0,0,0,0,1,0,0,"South",5,2
"93312","R_5WUIztONewDND4l",2,"Beach games or sports (e.g., frisbee, volleyball, yoga)","1",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,"Native Hawaiian or Pacific Islander","Female",2,0,0,1,0,0,0,0,1,0,"South",5,2
"93312","R_1UESGuVVpKcBlrr",3,"Fishing or collecting food","4","4","4","4","4","2","4","2","4","4","4","4",NA,NA,NA,NA,NA,"4","Asian","Male",2,0,1,0,0,0,0,1,0,0,"South",5,2
"93314","R_5rdZKXskDe7vdeM",3,"Group or family gatherings or activities (e.g., family outing, bbq)","5","3","3","5","5","3","4","4","5","5","4","4","3","3","4","4","4","3","Hispanic or Latino","Female",3,0,0,0,1,0,0,0,1,0,"South",5,2
"93401","R_6easeZdeyQ59TrE",5,"Surfing","4","3","5","4","4","4","5","5","4","4","5","5","4","5","2","5","5","4","White","Male",1,1,0,0,0,0,0,1,0,0,"South",4,2
"93401","R_6dKSSl0LDQymlBs",4,"Fishing or collecting food","4","1","4","5","5","5","5","5","5","5","5","5","5","5","5","4","4","3","Other","Male",4,0,0,0,0,0,0,1,0,0,"South",4,2
"93401","R_1IG9LsZyA0KPVNW",4,"Walking or running","2","2","5","5","3","5","5","5","5","5","5","5","4","2","2","2","2","2","Asian","Female",3,0,1,0,0,0,0,0,1,0,"South",4,2
"93401","R_5HUnTDY7tuEAAYp",5,"Snorkeling/Scuba Diving","5","2","4","4","4","5","5","5","5","5","4","4","4","5","5","3","4","3","White","Male",4,1,0,0,0,0,0,1,0,0,"South",4,2
"93401","R_324pKBImtMSjMhE",4,"Swimming or bodysurfing","5","5","4","4","4","4","5","4","5","5","4","5","2","5","4","2","5","3","White","Female",1,1,0,0,0,0,0,0,1,0,"South",4,2
"93402","R_6kGLPPf1Hxu7Zwm",5,"Fishing or collecting food","5","3","5","5","4","3","5","4","5","5","4","5","4","5","5","4","5","4","American Indian or Alaska Native,Hispanic or Latino,White","Male",2,1,0,0,1,0,1,1,0,0,"South",1,1
